"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"PH_1",0.396878956139386,0.0207421812873029,19.133906441283,0.0467897804567215,8.48217179617847
"theta_w_1",0.234609939689258,0.0354468644212561,6.61863731869529,0.0779888762460651,3.00824875266869
"theta_1_1",0.284664134440218,0.00289689929439013,98.2651122845288,0.00557179300711473,51.0902207021555
"theta_2_1",0,NA,NA,NA,NA
"theta_3_1",0.488976771070494,0.00283079174260601,172.734985661766,0.00443358118214995,110.289346463117
"sigma_1_1",9.03057608402237,0.143950833866322,62.7337531952645,0.434891017866466,20.7651473887079
"sigma_2_1",7.56305565212207,0.120503079799366,62.7623432091057,0.295268065914819,25.6142012130222
"sigma_3_1",0,NA,NA,NA,NA
"sigma_4_1",8.76780671127571,0.10636905531148,82.4281712909925,0.178045344184845,49.244796326564
"rho_12_1",-0.434134779828852,0.0145575920722857,-29.8218810963487,0.0230240599321472,-18.8557005631615
"rho_13_1",0,NA,NA,NA,NA
"rho_14_1",-0.582509726377496,0.0123066832899146,-47.3327957383016,0.0274901259585751,-21.1897801870854
"rho_23_1",0,NA,NA,NA,NA
"rho_24_1",-0.363598446970681,0.0146461144571667,-24.8255909807371,0.0249451558535977,-14.5759140213286
"rho_34_1",0,NA,NA,NA,NA
"asc_1",0,NA,NA,NA,NA
"x_female_1",0,NA,NA,NA,NA
"x_mayor45_1",0,NA,NA,NA,NA
"x_underage_in_household_1",0,NA,NA,NA,NA
"x_only_worker_1",0,NA,NA,NA,NA
"x_university_1",0,NA,NA,NA,NA
"x_metropolitana_1",0,NA,NA,NA,NA
"PH_2",0.542930015327054,0.0517415762733112,10.4931093026461,0.151319367416352,3.58797439215559
"theta_w_2",-0.262536754204956,0.0864440290812222,-3.03707216097341,0.253588331668685,-1.03528720141573
"theta_1_2",0.272845725695444,0.00682774216494248,39.9613399428569,0.0172025797101851,15.8607447424819
"theta_2_2",0.144843309751069,0.00398295080165116,36.3658294978243,0.00745107610198442,19.4392471327052
"theta_3_2",0.421633244316144,0.0055756425800704,75.62056538976,0.00983302739090415,42.8792911434547
"sigma_1_2",8.87395195153869,0.302928903559171,29.2938436949293,1.12057956522237,7.9190735106594
"sigma_2_2",8.38351421828734,0.314709007481397,26.638939525056,1.02768882449395,8.1576387895582
"sigma_3_2",5.41801356172747,0.126604612138126,42.7947566066265,0.251551715808115,21.5383685391371
"sigma_4_2",8.4339083303634,0.220053379799113,38.3266475528016,0.390501912490728,21.5976108198027
"rho_12_2",-0.384595897069594,0.0326538307726649,-11.7779717714329,0.0580923092095451,-6.62042708067114
"rho_13_2",-0.183413327901405,0.0385823841542527,-4.75381011106304,0.0743948208982649,-2.46540452261083
"rho_14_2",-0.46285159126481,0.0334313995650239,-13.8448164685587,0.0953841491946065,-4.85250007651148
"rho_23_2",-0.24801314376922,0.0426402404708262,-5.81641053218043,0.100191619689142,-2.47538810669708
"rho_24_2",-0.389496414472961,0.0311476786405376,-12.5048296204663,0.0607184597054386,-6.41479405707113
"rho_34_2",-0.142137836143245,0.0358373985455515,-3.96618733255928,0.0491043847462119,-2.8946057847555
"asc_2",-0.35742214727365,0.0950186271984168,-3.76160083356377,0.150679323252497,-2.37207162574463
"x_female_2",-0.823375032477215,0.0902548986531025,-9.12277388556917,0.122778759264334,-6.70616837481269
"x_mayor45_2",-1.23997025521251,0.0977163444838707,-12.6894867154714,0.115549415084484,-10.7310820596184
"x_underage_in_household_2",-0.546050329538007,0.0912021968457392,-5.98724974203862,0.11741648621494,-4.650542246158
"x_only_worker_2",-0.137659393797123,0.0946925376489607,-1.45375123758375,0.116870830269169,-1.17787640833966
"x_university_2",0.117598148057828,0.0902676161612816,1.30277227934894,0.0931337514162985,1.26268024501855
"x_metropolitana_2",0.217766303932173,0.109282148387937,1.99269786643588,0.116736279742835,1.8654552330424
