"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"PH_1",0.396858920989672,0.0236032645212876,16.8137301783721,0.0970803222648924,4.08794400070909
"theta_w_1",0.23464429803141,0.0399941571186441,5.86696445021529,0.157597214804759,1.48888607150895
"theta_1_1",0.284662959752322,0.00300374812097308,94.7692510449591,0.00782084160757638,36.3979957702451
"theta_2_1",0,NA,NA,NA,NA
"theta_3_1",0.488977959651129,0.00287988972489741,169.790515040831,0.00582404752993864,83.958442498542
"sigma_1_1",9.03041587590229,0.187049607377678,48.2781867468382,0.883882875165137,10.2167562350556
"sigma_2_1",7.56300124395796,0.144660878426113,52.2809022469807,0.518157990092967,14.5959367385245
"sigma_3_1",0,NA,NA,NA,NA
"sigma_4_1",8.76779199993461,0.111391695499262,78.7113613868343,0.251015061405535,34.9293462744434
"rho_12_1",-0.4341294200038,0.0154260533604047,-28.1426110659072,0.0339444380433137,-12.78941249373
"rho_13_1",0,NA,NA,NA,NA
"rho_14_1",-0.582508405279199,0.0136833211881282,-42.5706885974868,0.0541105238458194,-10.7651592311133
"rho_23_1",0,NA,NA,NA,NA
"rho_24_1",-0.363605303460194,0.0160501073001754,-22.654384588209,0.0516237421020739,-7.04337362334659
"rho_34_1",0,NA,NA,NA,NA
"asc_1",0,NA,NA,NA,NA
"x_female_1",0,NA,NA,NA,NA
"x_mayor45_1",0,NA,NA,NA,NA
"x_underage_in_household_1",0,NA,NA,NA,NA
"x_only_worker_1",0,NA,NA,NA,NA
"x_university_1",0,NA,NA,NA,NA
"x_metropolitana_1",0,NA,NA,NA,NA
"PH_2",0.543074513499934,0.0661224977407943,8.21315788203934,0.328182658240542,1.65479345073099
"theta_w_2",-0.262802669619731,0.110312101454995,-2.38235575384219,0.537305561984352,-0.489112133232271
"theta_1_2",0.272848238446868,0.00733235602404434,37.2115371310587,0.0254233091441758,10.7322078687532
"theta_2_2",0.144843074203908,0.00412997030051793,35.071214479616,0.0108496100336334,13.350071915479
"theta_3_2",0.421631083429378,0.00570238228106582,73.9394629555723,0.0128377840786775,32.8429798199887
"sigma_1_2",8.87419073746285,0.507126526726082,17.4989677521959,3.12216947071284,2.84231551832987
"sigma_2_2",8.38355409400143,0.342563128676169,24.4730194005396,1.4733447602672,5.69015095454036
"sigma_3_2",5.41811200486172,0.137290566998902,39.4645613555157,0.376993130927306,14.3719117415603
"sigma_4_2",8.43393828690809,0.312072219387707,27.0255978037893,1.28835312750556,6.54629395221589
"rho_12_2",-0.384585254480746,0.0347911984426237,-11.0540961995026,0.0937715513208489,-4.1012999045398
"rho_13_2",-0.183401188491796,0.0396956709841087,-4.62018109141465,0.0893031849413552,-2.05369146254117
"rho_14_2",-0.462870274088329,0.0473751532823629,-9.77031718144644,0.254572985307231,-1.81822228124369
"rho_23_2",-0.248034747175474,0.0459122061523093,-5.40237047970735,0.154335093569973,-1.60711826090946
"rho_24_2",-0.389487098433485,0.0348864547345185,-11.1644218765544,0.136296091461068,-2.85765420165948
"rho_34_2",-0.142126830515791,0.0353469334578699,-4.02090978232079,0.0483644048682752,-2.93866596524627
"asc_2",-0.357438988282169,0.106039136869437,-3.37082136685321,0.250597107483147,-1.42634921796218
"x_female_2",-0.823374395071203,0.0894277379054135,-9.20714774136494,0.12073073487278,-6.81992365853513
"x_mayor45_2",-1.2399620921297,0.118782230542949,-10.438952749598,0.36360863636405,-3.41015577773084
"x_underage_in_household_2",-0.54602786380038,0.0931837954301512,-5.85968688310911,0.152856949851482,-3.57214941375519
"x_only_worker_2",-0.137675291798802,0.0992428883945859,-1.38725599411628,0.20914987274237,-0.658261417966006
"x_university_2",0.117592047939255,0.0951451842028732,1.23592222690451,0.212147994471931,0.554292526931302
"x_metropolitana_2",0.217773036301672,0.112411863741824,1.93727805102344,0.145424419350142,1.49749978218813
