"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"PH_1",0.779427327747688,0.111332280486049,7.00091046680171,0.188885265368341,4.12645912971424
"theta_w_1",-0.0374472860942147,0.160534753639965,-0.233265914358947,0.282817969576947,-0.132407732614127
"sigma_1",10.68708450806,0.252041816571482,42.4020293673331,0.52355844906945,20.4124000425449
"asc_1",0,NA,NA,NA,NA
"x_female_1",0,NA,NA,NA,NA
"x_mayor45_1",0,NA,NA,NA,NA
"x_underage_in_household_1",0,NA,NA,NA,NA
"x_only_worker_1",0,NA,NA,NA,NA
"x_university_1",0,NA,NA,NA,NA
"x_metropolitana_1",0,NA,NA,NA,NA
"PH_female_1",-0.247857065857776,0.0892388640565979,-2.77745653172566,0.122554212756766,-2.02242795479989
"PH_mayor45_1",0.39782441112658,0.10260481791778,3.87724883879592,0.173923952372855,2.28734688752778
"PH_underage_in_household_1",0.0312402180399774,0.0953343555108938,0.327691081274552,0.155516542098825,0.200880354066292
"PH_only_worker_1",-0.202521508632766,0.102847168033144,-1.9691500748713,0.191620874532782,-1.0568864646222
"theta_w_female_1",0.277551743624371,0.139809774069291,1.98520987157031,0.20490321304449,1.35455047044141
"theta_w_mayor45_1",-0.26779686062103,0.151849342273666,-1.76356944726438,0.257276124784657,-1.04089277948033
"theta_w_underage_in_household_1",-0.0311503748198304,0.149651767699166,-0.208152401396619,0.244222845389939,-0.127548979990361
"theta_w_only_worker_1",-0.05988796113115,0.17091567718241,-0.350394780153692,0.374810336392595,-0.159782042585988
"PH_2",1.46229718486111,0.0982693931885042,14.8804947035347,0.194223997970396,7.52892124630237
"theta_w_2",-2.00850839388872,0.188915108100775,-10.6318039572425,0.376926060031928,-5.32865356595028
"sigma_2",4.7038435355258,0.126595807429315,37.1563927040173,0.180317432676744,26.0864602257198
"asc_2",0.221151381924142,0.141954120387906,1.55790745150489,0.166954227986836,1.32462282980686
"x_female_2",0.234644757542334,0.115272687869599,2.03556247259344,0.131170476851595,1.78885343085096
"x_mayor45_2",-0.288893267903137,0.121331188381213,-2.38103056400847,0.160614733007465,-1.79867227927161
"x_underage_in_household_2",0.191298647303521,0.116347105569208,1.64420632870604,0.126098402129651,1.51705845651266
"x_only_worker_2",-0.643855503793127,0.144043091107268,-4.46988119210558,0.192672440397877,-3.34171043073694
"x_university_2",0.524325431290594,0.126817676599009,4.13448223742881,0.171136642125205,3.0637823950466
"x_metropolitana_2",0.174423091790063,0.150926706966157,1.15568076251193,0.178977123711952,0.974555229029056
"PH_female_2",0.0075370301602249,0.0447415936167799,0.16845689996608,0.0825122659526312,0.0913443604197196
"PH_mayor45_2",-0.0119450769145964,0.050708051960904,-0.235565683410715,0.1003035442965,-0.119089280427483
"PH_underage_in_household_2",-0.103066077352228,0.0642924022612199,-1.6030833150933,0.140288029713667,-0.734674779898115
"PH_only_worker_2",-1.25043546724977,0.0730770610214357,-17.1111898832792,0.10724891537253,-11.6591898659895
"theta_w_female_2",0.0639655848096449,0.0913531509865592,0.70020118757651,0.176160337409147,0.363110026640557
"theta_w_mayor45_2",0.180343455140628,0.101112785080073,1.78358706070465,0.214329920370254,0.841429207966323
"theta_w_underage_in_household_2",0.188189325015822,0.119008454557431,1.58131055239445,0.248767594414415,0.756486492779774
"theta_w_only_worker_2",2.4305835042835,0.142139496090727,17.0999867815211,0.228611843694111,10.631922935435
